Locality,Zip Code,Type of Property,Subtype of Property,Price,Number of Rooms,Livable Space (m2),Fully Equipped Kitchen,Furnished,Open Fire,Terrace,Garden,Swimming Pool,Surface of the Land (m2),PEB,Primary Energy Consumption (kWh/m2),State of the Building,Url,Price/m2,Price/m2 Ratio,Price Ratio,Zip Code Score,Type of Property Score,Number of Rooms Score,Livable Space (m2) Score,Surface of the Land (m2) Score,State of the Building Score,Primary Energy Consumption (kWh/m2) Score
Bredene,8450,Apartment,apartment,179000,1,66,0,0,0,0,0,0,0,5,189,0,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20250916,2712.121212121212,0.011254971008658275,0.054242424242424245,0.11461602982292637,0.5310389297181993,0.18192867130434218,0.08635155815247635,0.11752180671513664,0.7547116896058398,0.26816072439162425
Aalst,9300,Apartment,apartment,179000,2,60,0,0,0,0,0,0,0,2,468,2,https://www.immoweb.be/en/classified/apartment/for-sale/aalst-9300/9300/20190732,2983.3333333333335,0.012380468109524102,0.054242424242424245,0.12957870279146141,0.5310389297181993,0.27015323944133907,0.07880205970990611,0.11752180671513664,0.7550873775720708,0.16716791979949877
Molenbeek-saint-jean,1080,Apartment,apartment,180000,1,68,1,0,0,1,0,0,0,4,125,0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20153236,2647.0588235294117,0.010984970061030257,0.05454545454545454,0.10020019157088123,0.5310389297181993,0.18192867130434218,0.0824257629382304,0.11752180671513664,0.7547116896058398,0.26953923269712743
Assebroek,8310,House,house,329500,3,135,1,0,1,1,1,0,217,1,582,2,https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/20277680,2440.740740740741,0.010128775275203455,0.09984848484848485,0.16950262931034485,1.0,0.3869261187378436,0.15941396951909095,0.12810252525252527,0.7550873775720708,0.31566416040100254
Brussel,1000,Apartment,apartment,185000,1,50,1,0,0,0,0,0,0,0,0,3,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20033608,3700.0,0.015354547040862294,0.05606060606060606,0.19171599822406393,0.5310389297181993,0.18192867130434218,0.06634446299387868,0.11752180671513664,0.7497975974989369,0.2610471689017736
Hermalle-sous-argenteau,4681,House,bungalow,390000,3,137,0,0,0,1,1,0,396,0,618,0,https://www.immoweb.be/en/classified/bungalow/for-sale/hermalle-sous-argenteau/4681/20246042,2846.715328467153,0.011813520114295314,0.11818181818181818,0.13448275862068965,1.0,0.3869261187378436,0.14369625050760276,0.12287878787878788,0.7547116896058398,0.24227234753550544
Mechelen,2800,House,house,439000,2,104,1,0,0,1,0,0,70,5,154,0,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20321216,4221.153846153846,0.01751727170202325,0.13303030303030303,0.15554473610133707,1.0,0.27015323944133907,0.11987995679072964,0.14233766233766235,0.7547116896058398,0.2602951824004455
Bredene,8450,Apartment,apartment,249000,2,68,1,0,0,0,0,0,0,6,94,0,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20310829,3661.764705882353,0.015195875251091858,0.07545454545454545,0.11461602982292637,0.5310389297181993,0.27015323944133907,0.0824257629382304,0.11752180671513664,0.7547116896058398,0.26948521303258144
Blcagny,4671,Apartment,apartment,224550,2,83,0,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/bl%C3%A9gny/4671/20089430,2705.421686746988,0.011227168798520443,0.06804545454545455,0.09143965517241379,0.5310389297181993,0.27015323944133907,0.10194811723242442,0.11752180671513664,0.7547116896058398,0.2610471689017736
Leuven,3000,House,house,392500,2,70,0,0,0,1,0,0,32,4,225,5,https://www.immoweb.be/en/classified/house/for-sale/leuven/3000/20148788,5607.142857142857,0.02326895642292838,0.11893939393939394,0.21675227687626777,1.0,0.27015323944133907,0.08964829232521491,0.1053030303030303,1.0,0.31743247006404907
Vichte,8570,Apartment,apartment,190000,1,57,1,0,0,1,0,0,0,5,106,3,https://www.immoweb.be/en/classified/apartment/for-sale/vichte/8570/10724948,3333.3333333333335,0.013832925262038104,0.05757575757575758,0.13738726790450928,0.5310389297181993,0.18192867130434218,0.07383570318346669,0.11752180671513664,0.7497975974989369,0.3027341079972659
Antwerpen,2170,Apartment,apartment,225000,2,93,1,0,0,1,0,0,0,6,100,0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2170/20313584,2419.3548387096776,0.010040026399866366,0.06818181818181818,0.09756551724137932,0.5310389297181993,0.27015323944133907,0.11694996104618809,0.11752180671513664,0.7547116896058398,0.25727744360902255
Saint-ghislain,7330,Apartment,apartment,199000,1,75,1,0,0,1,0,0,0,4,240,3,https://www.immoweb.be/en/classified/apartment/for-sale/saint-ghislain/7330/11387350,2653.3333333333335,0.01101100850858233,0.0603030303030303,0.07741379310344827,0.5310389297181993,0.18192867130434218,0.09414370617696162,0.11752180671513664,0.7497975974989369,0.40654135338345865
Antwerpen,2018,Apartment,apartment,389500,2,95,1,0,0,1,0,0,0,6,94,3,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20321172,4100.0,0.017014498072306865,0.11803030303030303,0.19513071198213844,0.5310389297181993,0.27015323944133907,0.11847073256650993,0.11752180671513664,0.7497975974989369,0.26948521303258144
Antwerpen,2170,Apartment,apartment,230000,2,93,1,0,0,1,0,0,0,5,104,0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2170/20313583,2473.1182795698924,0.010263138097641173,0.0696969696969697,0.09756551724137932,0.5310389297181993,0.27015323944133907,0.11694996104618809,0.11752180671513664,0.7547116896058398,0.26678679457263854
Wetteren,9230,Apartment,apartment,598000,3,150,0,0,0,1,1,0,0,0,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/wetteren/9230/20291914,3986.6666666666665,0.016544178613397572,0.1812121212121212,0.15589282214156078,0.5310389297181993,0.3869261187378436,0.16592712258526116,0.11752180671513664,1.0,0.2610471689017736
Stekene,9190,House,house,263000,3,102,0,0,0,0,0,0,713,5,114,3,https://www.immoweb.be/en/classified/house/for-sale/stekene/9190/9542242,2578.4313725490197,0.010700174540929475,0.0796969696969697,0.16155627257799673,1.0,0.3869261187378436,0.12368933516645388,0.12303030303030302,0.7497975974989369,0.2135797827903091
Herstal,4041,Apartment,apartment,215000,1,60,1,0,0,1,1,0,0,4,236,5,https://www.immoweb.be/en/classified/apartment/for-sale/herstal/4041/20189629,3583.3333333333335,0.01487039465669096,0.06515151515151515,0.08850574712643679,0.5310389297181993,0.18192867130434218,0.07880205970990611,0.11752180671513664,1.0,0.3258479532163743
Antwerpen,2100,Apartment,apartment,204970,2,75,1,0,0,1,0,0,0,4,249,3,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2100/20093261,2732.9333333333334,0.0113413387638398,0.06211212121212121,0.1052333702016916,0.5310389297181993,0.27015323944133907,0.09414370617696162,0.11752180671513664,0.7497975974989369,0.3092723475355055
Ixelles,1050,Apartment,apartment,395000,1,65,1,0,0,0,0,0,0,5,90,5,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20307225,6076.923076923077,0.025218486823869464,0.11969696969696969,0.27260251475613545,0.5310389297181993,0.18192867130434218,0.08482216873083046,0.11752180671513664,1.0,0.2824480556229283
Waterloo,1410,House,mixed-use-building,595000,5,184,1,0,0,0,0,0,2157,4,239,2,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/waterloo/1410/20177568,3233.695652173913,0.013419441083009789,0.1803030303030303,0.2558438133874239,1.0,0.7595340137453207,0.1992616444073456,0.20666666666666667,0.7550873775720708,0.26724766461608573
Blankenberge,8370,Apartment,apartment,199000,1,58,0,0,0,0,0,0,0,5,180,5,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20324007,3431.0344827586205,0.014238373071442666,0.0603030303030303,0.11063914663880181,0.5310389297181993,0.18192867130434218,0.08017430760669492,0.11752180671513664,1.0,0.28541546173125126
Wondelgem,9032,House,house,340000,2,117,1,0,0,0,1,0,320,1,865,1,https://www.immoweb.be/en/classified/house/for-sale/wondelgem/9032/20313566,2905.982905982906,0.01205947330536655,0.10303030303030303,0.14529029556650247,1.0,0.27015323944133907,0.14167593322203673,0.23207792207792208,0.9099970571041955,0.1704260651629073
Sint-pieters-leeuw,1600,Apartment,apartment,219000,1,65,1,0,0,1,0,0,0,6,69,3,https://www.immoweb.be/en/classified/apartment/for-sale/sint-pieters-leeuw/1600/20251548,3369.230769230769,0.013981895226398512,0.06636363636363636,0.14893107586206897,0.5310389297181993,0.18192867130434218,0.08482216873083046,0.11752180671513664,0.7497975974989369,0.2462781954887218
Sint-truiden,3800,Apartment,apartment,279000,1,74,1,0,0,1,1,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/sint-truiden/3800/20310894,3770.2702702702704,0.015646160059899855,0.08454545454545455,0.1636026724137931,0.5310389297181993,0.18192867130434218,0.0952288614357262,0.11752180671513664,0.7547116896058398,0.2610471689017736
Halle,1500,Apartment,apartment,225000,2,89,1,0,0,0,0,0,0,4,245,3,https://www.immoweb.be/en/classified/apartment/for-sale/halle-1500/1500/20247801,2528.0898876404494,0.010491263541433392,0.06818181818181818,0.17134955665024632,0.5310389297181993,0.27015323944133907,0.11395408158897308,0.11752180671513664,0.7497975974989369,0.29522719843085976
Ganshoren,1083,Apartment,apartment,159000,1,55,1,0,0,1,0,0,0,2,212,1,https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/11374616,2890.909090909091,0.011996918818167591,0.04818181818181818,0.11175716180371352,0.5310389297181993,0.18192867130434218,0.07154955228410986,0.11752180671513664,0.9099970571041955,0.3919985148055324
Arlon,6700,Apartment,apartment,240000,2,85,1,0,0,0,0,0,0,5,146,3,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20310888,2823.529411764706,0.011717301398432274,0.07272727272727272,0.1483560545308741,0.5310389297181993,0.27015323944133907,0.11040658993058607,0.11752180671513664,0.7497975974989369,0.3007335411699982
Woluwe-saint-pierre,1150,Apartment,apartment,715000,3,140,1,0,0,1,0,0,0,4,124,5,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20321800,5107.142857142857,0.021194017633622664,0.21666666666666667,0.3087310344827586,0.5310389297181993,0.3869261187378436,0.15538628016390954,0.11752180671513664,1.0,0.20633034198399225
De-panne,8660,Apartment,apartment,225000,2,78,0,1,0,0,0,0,0,5,120,1,https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/11024115,2884.6153846153848,0.011970800707532973,0.06818181818181818,0.12797193633952256,0.5310389297181993,0.27015323944133907,0.09706675227944009,0.11752180671513664,0.9099970571041955,0.25150313784461154
Messancy,6780,House,house,280000,2,102,0,0,0,1,0,0,575,1,444,1,https://www.immoweb.be/en/classified/house/for-sale/messancy/6780/20217424,2745.098039215686,0.011391820804031378,0.08484848484848485,0.14900383141762452,1.0,0.27015323944133907,0.12368933516645388,0.15159090909090908,0.9099970571041955,0.2834586466165414
Knesselare,9910,Apartment,apartment,170000,1,60,1,0,0,0,0,0,0,4,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/knesselare/9910/11455685,2833.3333333333335,0.011757986472732388,0.051515151515151514,0.09758620689655172,0.5310389297181993,0.18192867130434218,0.07880205970990611,0.11752180671513664,0.7547116896058398,0.2610471689017736
Willebroek,2830,Apartment,apartment,228000,2,75,0,0,0,1,0,0,0,4,238,4,https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20186738,3040.0,0.01261562783897875,0.06909090909090909,0.15577894088669952,0.5310389297181993,0.27015323944133907,0.09414370617696162,0.11752180671513664,0.767051007281462,0.2887197994987469
Antwerpen,2000,Apartment,apartment,595000,2,170,1,0,0,0,0,0,0,5,189,5,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20274593,3500.0,0.014524571525140008,0.1803030303030303,0.21915138113482943,0.5310389297181993,0.27015323944133907,0.19475129002883593,0.11752180671513664,1.0,0.26816072439162425
Aubange,6790,House,house,280000,2,100,1,0,0,1,1,0,134,4,212,3,https://www.immoweb.be/en/classified/house/for-sale/aubange/6790/20109130,2800.0,0.011619657220112007,0.08484848484848485,0.1229655172413793,1.0,0.27015323944133907,0.12756153144129104,0.13297979797979798,0.7497975974989369,0.3919985148055324
Anderlecht,1070,Apartment,apartment,229000,2,87,1,0,0,1,0,0,0,5,94,4,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20116288,2632.183908045977,0.010923240982781813,0.0693939393939394,0.11063824451410659,0.5310389297181993,0.27015323944133907,0.10813627257550464,0.11752180671513664,0.767051007281462,0.26948521303258144
Lombardsijde,8434,House,house,299000,3,84,0,1,0,0,0,0,225,4,201,3,https://www.immoweb.be/en/classified/house/for-sale/lombardsijde/8434/20243851,3559.5238095238096,0.014771588047676403,0.0906060606060606,0.0982204433497537,1.0,0.3869261187378436,0.10038346739515354,0.19629055258467024,0.7497975974989369,0.27769423558897244
Gent,9000,House,house,285000,1,55,1,0,0,1,0,0,25,4,0,4,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20310782,5181.818181818182,0.021503911089168323,0.08636363636363636,0.17972830880082344,1.0,0.18192867130434218,0.07154955228410986,0.08636363636363636,0.767051007281462,0.2610471689017736
Arlon,6700,Apartment,apartment,179000,1,57,1,0,0,0,0,0,0,3,302,3,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/11380161,3140.3508771929824,0.013032071694235897,0.054242424242424245,0.1483560545308741,0.5310389297181993,0.18192867130434218,0.07383570318346669,0.11752180671513664,0.7497975974989369,0.23789473684210527
Ixelles,1050,Apartment,apartment,230000,1,56,0,0,0,1,0,0,0,2,239,1,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20202518,4107.142857142857,0.01704414005501123,0.0696969696969697,0.27260251475613545,0.5310389297181993,0.18192867130434218,0.0754809297547194,0.11752180671513664,0.9099970571041955,0.26724766461608573
Weiswampach,9946,Apartment,apartment,599990,2,79,1,0,0,1,1,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/weiswampach/9946/20190836,7594.810126582279,0.03151753225811484,0.1818151515151515,0.20689310344827586,0.5310389297181993,0.27015323944133907,0.10130110183639399,0.11752180671513664,0.7547116896058398,0.2610471689017736
Grimbergen-strombeek-bever,1853,House,house,310000,2,105,1,0,0,1,1,0,196,3,323,3,https://www.immoweb.be/en/classified/house/for-sale/grimbergen-strombeek-bever/1853/11490663,2952.3809523809523,0.012252019517805177,0.09393939393939393,0.12233716475095784,1.0,0.27015323944133907,0.12789364091667932,0.19541666666666666,0.7497975974989369,0.2720945220193341
Blankenberge,8370,Apartment,apartment,179000,2,73,0,1,0,0,0,0,0,1,520,0,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/11470965,2452.054794520548,0.010175727213307482,0.054242424242424245,0.11063914663880181,0.5310389297181993,0.27015323944133907,0.09466437117417918,0.11752180671513664,0.7547116896058398,0.26916040100250627
Aarschot,3200,Apartment,apartment,230000,1,53,1,0,0,0,0,0,0,5,148,3,https://www.immoweb.be/en/classified/apartment/for-sale/aarschot/3200/20194055,4339.622641509434,0.018008902699634514,0.0696969696969697,0.12844827586206897,0.5310389297181993,0.18192867130434218,0.07684245006044559,0.11752180671513664,0.7497975974989369,0.43236424394319134
Antwerpen,2060,Apartment,apartment,174000,1,46,0,0,0,1,0,0,0,5,190,0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20310727,3782.608695652174,0.015697363014747587,0.05272727272727273,0.13797898706896553,0.5310389297181993,0.18192867130434218,0.06678674984623495,0.11752180671513664,0.7547116896058398,0.36603174603174604
Antwerpen,2060,Apartment,apartment,231000,2,66,1,0,0,0,0,0,0,5,180,4,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20221425,3500.0,0.014524571525140008,0.07,0.13797898706896553,0.5310389297181993,0.27015323944133907,0.08635155815247635,0.11752180671513664,0.767051007281462,0.28541546173125126
Puurs-sint-amands,2890,House,house,319000,2,102,1,0,0,0,0,0,185,3,379,3,https://www.immoweb.be/en/classified/house/for-sale/puurs-sint-amands/2890/11374197,3127.450980392157,0.012978538701735749,0.09666666666666666,0.16792572944297082,1.0,0.27015323944133907,0.12368933516645388,0.17948760330578512,0.7497975974989369,0.28571428571428575
Paal,3583,House,house,269000,3,108,0,0,0,0,0,0,900,2,490,2,https://www.immoweb.be/en/classified/house/for-sale/paal/3583/20310634,2490.740740740741,0.010336269154134027,0.08151515151515151,0.11275862068965517,1.0,0.3869261187378436,0.12903166095539348,0.2675607575757576,0.7550873775720708,0.22330827067669176
Schaerbeek,1030,Apartment,apartment,185000,1,40,1,0,0,0,0,0,0,4,146,4,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20017738,4625.0,0.019193183801077866,0.05606060606060606,0.1655018777739843,0.5310389297181993,0.18192867130434218,0.0530796942272208,0.11752180671513664,0.767051007281462,0.3007335411699982
Leuven,3000,Apartment,apartment,297000,1,63,0,0,0,0,0,0,0,0,0,3,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20310633,4714.285714285715,0.01956370858488246,0.09,0.21675227687626777,0.5310389297181993,0.18192867130434218,0.08150126507141532,0.11752180671513664,0.7497975974989369,0.2610471689017736
Edegem,2650,House,house,419000,3,144,1,0,0,0,1,0,237,4,0,3,https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/20318436,2909.722222222222,0.012074991009987428,0.12696969696969698,0.20042166502463055,1.0,0.3869261187378436,0.15358434124902046,0.32843429292929294,0.7497975974989369,0.2610471689017736
Drongen,9031,House,house,349000,3,132,0,0,0,0,0,0,441,3,361,3,https://www.immoweb.be/en/classified/house/for-sale/drongen/9031/20139129,2643.939393939394,0.010972024810116587,0.10575757575757576,0.2616774442190669,1.0,0.3869261187378436,0.14192364357262105,0.23953777777777777,0.7497975974989369,0.2618617973505192
Ronse,9600,Apartment,apartment,235000,2,92,0,0,0,1,0,0,0,6,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/ronse/9600/20235775,2554.3478260869565,0.010600230771453112,0.07121212121212121,0.13697830870279146,0.5310389297181993,0.27015323944133907,0.11450673485344774,0.11752180671513664,1.0,0.2610471689017736
Vilvoorde,1800,Apartment,apartment,199500,1,51,1,0,0,1,0,0,0,6,94,5,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20139247,3911.764705882353,0.016233344645744715,0.060454545454545455,0.14085330344827585,0.5310389297181993,0.18192867130434218,0.06859159204735166,0.11752180671513664,1.0,0.26948521303258144
Awans,4340,Apartment,apartment,185000,1,73,0,0,0,0,0,0,0,5,130,0,https://www.immoweb.be/en/classified/apartment/for-sale/awans/4340/11177607,2534.246575342466,0.010516813041686503,0.05606060606060606,0.15447586206896552,0.5310389297181993,0.18192867130434218,0.09466437117417918,0.11752180671513664,0.7547116896058398,0.2556591478696742
Kessel-lo,3010,House,house,365000,4,120,0,0,0,0,0,0,310,1,659,1,https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/20225070,3041.6666666666665,0.012622544301609768,0.11060606060606061,0.15198938992042438,1.0,0.5711504895801999,0.1341656055973439,0.17244626262626264,0.9099970571041955,0.2005012531328321
Eeklo,9900,House,house,379000,3,117,1,0,0,0,0,0,275,6,96,3,https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/11424281,3239.3162393162393,0.013442765831570362,0.11484848484848485,0.12113855437665783,1.0,0.3869261187378436,0.14167593322203673,0.17592592592592593,0.7497975974989369,0.3262620837808808
Westende,8434,Apartment,apartment,185000,1,53,1,0,0,0,0,0,0,6,88,3,https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/10668464,3490.566037735849,0.014485421736662542,0.05606060606060606,0.0982204433497537,0.5310389297181993,0.18192867130434218,0.07684245006044559,0.11752180671513664,0.7497975974989369,0.2274749373433584
Longeau,6780,House,house,405000,3,130,0,0,0,1,1,0,241,5,118,3,https://www.immoweb.be/en/classified/house/for-sale/longeau/6780/20318426,3115.3846153846152,0.012928464764135611,0.12272727272727273,0.14900383141762452,1.0,0.3869261187378436,0.14424017028380634,0.12272727272727273,0.7497975974989369,0.31222848788638263
Willebroek,2830,Apartment,apartment,224000,1,54,1,0,0,1,0,0,0,3,343,3,https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20001565,4148.148148148148,0.017214306992758527,0.06787878787878789,0.15577894088669952,0.5310389297181993,0.18192867130434218,0.06789598288814691,0.11752180671513664,0.7497975974989369,0.26215083162451586
Erpe-mere,9420,House,house,397500,3,135,1,0,0,0,1,0,151,6,94,5,https://www.immoweb.be/en/classified/house/for-sale/erpe-mere/9420/20219675,2944.4444444444443,0.01221908398146699,0.12045454545454545,0.19070894396551724,1.0,0.3869261187378436,0.15941396951909095,0.1622222222222222,1.0,0.26948521303258144
Molenbeek-saint-jean,1080,House,house,399000,4,137,1,0,0,1,0,0,68,2,229,5,https://www.immoweb.be/en/classified/house/for-sale/molenbeek-saint-jean/1080/11473552,2912.4087591240877,0.01208613980924059,0.12090909090909091,0.10020019157088123,1.0,0.5711504895801999,0.14369625050760276,0.16204545454545455,1.0,0.3129824561403509
Deerlijk,8540,Apartment,apartment,229500,2,89,0,0,0,1,0,0,0,6,50,3,https://www.immoweb.be/en/classified/apartment/for-sale/deerlijk/8540/11295983,2578.6516853932585,0.01070108881226206,0.06954545454545455,0.14782467084639497,0.5310389297181993,0.27015323944133907,0.11395408158897308,0.11752180671513664,0.7497975974989369,0.27162822681704263
Yvoirevrehailles,5530,House,house,398926,4,147,0,0,0,0,0,0,2373,0,0,5,https://www.immoweb.be/en/classified/house/for-sale/yvoir%20evrehailles/5530/20296058,2713.78231292517,0.011261864373640433,0.12088666666666667,0.11117862068965517,1.0,0.5711504895801999,0.15048792173001513,0.1596857575757576,1.0,0.2610471689017736
Liege,4000,Apartment,apartment,198000,2,62,0,0,0,0,0,0,0,5,119,0,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/20064539,3193.548387096774,0.013252834847823601,0.06,0.12649818541548896,0.5310389297181993,0.27015323944133907,0.0785135225375626,0.11752180671513664,0.7547116896058398,0.32726133515607203
Anderlecht,1070,Apartment,apartment,240000,3,94,1,0,0,1,0,0,0,3,161,1,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20192919,2553.191489361702,0.010595432115603654,0.07272727272727272,0.11063824451410659,0.5310389297181993,0.3869261187378436,0.1171833677598257,0.11752180671513664,0.9099970571041955,0.30930443295739346
Antwerpen,2060,Apartment,apartment,259000,2,65,1,0,0,1,0,0,0,6,86,5,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20274554,3984.6153846153848,0.016535666044005547,0.07848484848484849,0.13797898706896553,0.5310389297181993,0.27015323944133907,0.08482216873083046,0.11752180671513664,1.0,0.2907250268528464
Geraardsbergen,9506,House,bungalow,349000,2,123,1,0,0,1,1,0,2779,4,262,5,https://www.immoweb.be/en/classified/bungalow/for-sale/geraardsbergen/9506/20318405,2837.39837398374,0.011774855893783654,0.10575757575757576,0.1865777339901478,1.0,0.27015323944133907,0.13420783846092693,0.10575757575757576,1.0,0.31601225285435813
Oudenaarde,9700,Apartment,apartment,275000,1,65,0,0,0,1,0,0,0,6,83,3,https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/11032758,4230.7692307692305,0.01755717437104836,0.08333333333333333,0.14968975596816975,0.5310389297181993,0.18192867130434218,0.08482216873083046,0.11752180671513664,0.7497975974989369,0.21249675913922741
Sint-pieters-leeuw,1600,House,house,449000,2,121,1,0,0,0,0,0,293,3,327,4,https://www.immoweb.be/en/classified/house/for-sale/sint-pieters-leeuw/1600/20254029,3710.7438016528927,0.015399132502450681,0.13606060606060605,0.14893107586206897,1.0,0.27015323944133907,0.13452083386841318,0.19282828282828282,0.767051007281462,0.2927944862155389
Wondelgem,9032,House,house,795000,3,245,0,0,0,0,1,0,322,6,29,3,https://www.immoweb.be/en/classified/house/for-sale/wondelgem/9032/20283335,3244.8979591836733,0.013465929285698315,0.2409090909090909,0.14529029556650247,1.0,0.3869261187378436,0.26920066777963275,0.21317171717171715,0.7497975974989369,0.2893499041721952
Rixensart,1330,House,villa,495000,2,120,1,0,0,0,0,0,645,3,331,4,https://www.immoweb.be/en/classified/villa/for-sale/rixensart/1330/20202488,4125.0,0.017118245011772153,0.15,0.25439655172413794,1.0,0.27015323944133907,0.1341656055973439,0.1621212121212121,0.767051007281462,0.3045340624287993
Schaerbeek,1030,Apartment,apartment,750000,3,225,1,0,0,0,0,0,0,1,323,4,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20283322,3333.3333333333335,0.013832925262038104,0.22727272727272727,0.1655018777739843,0.5310389297181993,0.3869261187378436,0.24721754648552183,0.11752180671513664,0.767051007281462,0.2720945220193341
Lier,2500,Apartment,apartment,289000,2,91,1,0,0,1,0,0,0,5,123,4,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20201069,3175.8241758241757,0.013179281540864873,0.08757575757575757,0.18036896551724138,0.5310389297181993,0.27015323944133907,0.11573836786801531,0.11752180671513664,0.767051007281462,0.2666405669345778
Hermcae,4680,House,house,469090,4,149,1,0,0,1,0,0,372,0,0,5,https://www.immoweb.be/en/classified/house/for-sale/herm%C3%A9e/4680/20283316,3148.2550335570468,0.013064872975508967,0.14214848484848486,0.13866149425287358,1.0,0.5711504895801999,0.14872514905795373,0.14748390572390574,1.0,0.2610471689017736
Tertre,7333,Apartment,apartment,204000,2,81,1,0,0,1,1,0,0,5,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/tertre/7333/20068457,2518.5185185185187,0.010451543531317678,0.06181818181818182,0.0703448275862069,0.5310389297181993,0.27015323944133907,0.10722796596478001,0.11752180671513664,0.7547116896058398,0.2610471689017736
Knokke,8300,House,house,799000,3,140,1,1,0,0,0,0,227,4,238,3,https://www.immoweb.be/en/classified/house/for-sale/knokke/8300/20056783,5707.142857142857,0.02368394418078952,0.24212121212121213,0.31526985528547197,1.0,0.3869261187378436,0.15538628016390954,0.18693939393939393,0.7497975974989369,0.2887197994987469
Nieuwpoort,8620,Apartment,apartment,410000,2,70,0,0,0,0,0,0,0,5,192,0,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20274771,5857.142857142857,0.024306425817581235,0.12424242424242424,0.2053070382616911,0.5310389297181993,0.27015323944133907,0.08964829232521491,0.11752180671513664,0.7547116896058398,0.2569516383551471
Boechout,2530,House,house,435000,3,145,1,1,0,1,0,0,78,5,170,5,https://www.immoweb.be/en/classified/house/for-sale/boechout/2530/20318402,3000.0,0.012449632735834293,0.1318181818181818,0.22655777429467086,1.0,0.3869261187378436,0.15806853326973527,0.13151515151515153,1.0,0.2590131578947369
Berlare,9290,Apartment,apartment,546000,3,153,1,0,0,1,0,0,0,6,64,5,https://www.immoweb.be/en/classified/apartment/for-sale/berlare/9290/20316030,3568.627450980392,0.014809367045240792,0.16545454545454547,0.17503713527851458,0.5310389297181993,0.3869261187378436,0.16703043962159153,0.11752180671513664,1.0,0.21520467836257312
Antwerpen-noord,2060,Apartment,apartment,209000,1,56,1,0,0,1,1,0,0,5,167,2,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-noord/2060/20097344,3732.1428571428573,0.015487935963031949,0.06333333333333334,0.13797898706896553,0.5310389297181993,0.18192867130434218,0.0754809297547194,0.11752180671513664,0.7550873775720708,0.3213137009189641
